nohup: ignoring input
Use GPU: 1 for training
=> creating model 'mobilenet_v2'
Use GPU: 0 for training
=> creating model 'mobilenet_v2'
Epoch: [0][  760/10010]	Time  0.161 ( 0.173)	Data  0.000 ( 0.020)	Loss 6.0672e+00 (6.5506e+00)	Acc@1   0.00 (  0.83)	Acc@5   4.69 (  3.19)
Epoch: [0][  770/10010]	Time  0.158 ( 0.173)	Data  0.000 ( 0.020)	Loss 6.1134e+00 (6.5448e+00)	Acc@1   3.12 (  0.86)	Acc@5   9.38 (  3.25)
Epoch: [0][  780/10010]	Time  0.160 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.1677e+00 (6.5399e+00)	Acc@1   1.56 (  0.86)	Acc@5   7.81 (  3.28)
Epoch: [0][  790/10010]	Time  0.160 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.1534e+00 (6.5346e+00)	Acc@1   3.12 (  0.87)	Acc@5   4.69 (  3.33)
Epoch: [0][  800/10010]	Time  0.161 ( 0.173)	Data  0.000 ( 0.019)	Loss 5.9417e+00 (6.5307e+00)	Acc@1   0.00 (  0.87)	Acc@5  10.94 (  3.33)
Epoch: [0][  810/10010]	Time  0.160 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.0399e+00 (6.5269e+00)	Acc@1   3.12 (  0.88)	Acc@5   7.81 (  3.36)
Epoch: [0][  820/10010]	Time  0.162 ( 0.172)	Data  0.000 ( 0.019)	Loss 6.1370e+00 (6.5211e+00)	Acc@1   1.56 (  0.89)	Acc@5   9.38 (  3.40)
Epoch: [0][  830/10010]	Time  0.161 ( 0.172)	Data  0.000 ( 0.019)	Loss 6.1353e+00 (6.5150e+00)	Acc@1   1.56 (  0.90)	Acc@5  10.94 (  3.47)
Epoch: [0][  840/10010]	Time  0.162 ( 0.172)	Data  0.000 ( 0.019)	Loss 6.1377e+00 (6.5096e+00)	Acc@1   1.56 (  0.91)	Acc@5   4.69 (  3.50)
Epoch: [0][  850/10010]	Time  0.162 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.2558e+00 (6.5057e+00)	Acc@1   0.00 (  0.92)	Acc@5   4.69 (  3.52)
Epoch: [0][  860/10010]	Time  0.165 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.1766e+00 (6.5019e+00)	Acc@1   3.12 (  0.93)	Acc@5   7.81 (  3.56)
Epoch: [0][  870/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.2637e+00 (6.4982e+00)	Acc@1   0.00 (  0.94)	Acc@5   1.56 (  3.58)
Epoch: [0][  880/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.2452e+00 (6.4937e+00)	Acc@1   0.00 (  0.94)	Acc@5   4.69 (  3.63)
Epoch: [0][  890/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.3587e+00 (6.4900e+00)	Acc@1   0.00 (  0.94)	Acc@5   3.12 (  3.64)
Epoch: [0][  900/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 5.9653e+00 (6.4856e+00)	Acc@1   1.56 (  0.95)	Acc@5   1.56 (  3.66)
Epoch: [0][  910/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.2792e+00 (6.4823e+00)	Acc@1   4.69 (  0.96)	Acc@5   7.81 (  3.68)
Epoch: [0][  920/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.018)	Loss 6.0270e+00 (6.4774e+00)	Acc@1   0.00 (  0.97)	Acc@5   4.69 (  3.71)
Epoch: [0][  930/10010]	Time  0.166 ( 0.171)	Data  0.000 ( 0.018)	Loss 6.2548e+00 (6.4733e+00)	Acc@1   1.56 (  0.97)	Acc@5   3.12 (  3.74)
Epoch: [0][  940/10010]	Time  0.163 ( 0.171)	Data  0.000 ( 0.017)	Loss 5.9849e+00 (6.4677e+00)	Acc@1   0.00 (  0.99)	Acc@5   7.81 (  3.81)
Epoch: [0][  950/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.1443e+00 (6.4634e+00)	Acc@1   0.00 (  0.99)	Acc@5   4.69 (  3.82)
Epoch: [0][  960/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.2403e+00 (6.4594e+00)	Acc@1   0.00 (  1.00)	Acc@5   3.12 (  3.84)
Epoch: [0][  970/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.017)	Loss 5.9992e+00 (6.4559e+00)	Acc@1   1.56 (  1.00)	Acc@5   7.81 (  3.87)
Epoch: [0][  980/10010]	Time  0.169 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.3001e+00 (6.4528e+00)	Acc@1   0.00 (  1.00)	Acc@5   4.69 (  3.88)
Epoch: [0][  990/10010]	Time  0.166 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.1866e+00 (6.4495e+00)	Acc@1   3.12 (  1.01)	Acc@5   6.25 (  3.90)
Epoch: [0][ 1000/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.017)	Loss 5.9880e+00 (6.4455e+00)	Acc@1   4.69 (  1.02)	Acc@5   6.25 (  3.93)
Epoch: [0][ 1010/10010]	Time  0.163 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.1595e+00 (6.4423e+00)	Acc@1   1.56 (  1.03)	Acc@5   4.69 (  3.95)
Epoch: [0][ 1020/10010]	Time  0.160 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.1763e+00 (6.4380e+00)	Acc@1   3.12 (  1.03)	Acc@5   7.81 (  3.97)
Epoch: [0][ 1030/10010]	Time  0.168 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.2064e+00 (6.4339e+00)	Acc@1   1.56 (  1.04)	Acc@5   4.69 (  3.99)
Epoch: [0][ 1040/10010]	Time  0.163 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.0656e+00 (6.4294e+00)	Acc@1   1.56 (  1.06)	Acc@5   4.69 (  4.04)
Epoch: [0][ 1050/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.016)	Loss 6.1704e+00 (6.4249e+00)	Acc@1   1.56 (  1.07)	Acc@5   4.69 (  4.07)
Epoch: [0][ 1060/10010]	Time  0.164 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.1159e+00 (6.4214e+00)	Acc@1   0.00 (  1.08)	Acc@5   9.38 (  4.12)
Epoch: [0][ 1070/10010]	Time  0.166 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.1190e+00 (6.4174e+00)	Acc@1   1.56 (  1.09)	Acc@5   6.25 (  4.15)
Epoch: [0][ 1080/10010]	Time  0.161 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.9110e+00 (6.4134e+00)	Acc@1   1.56 (  1.10)	Acc@5   7.81 (  4.17)
Epoch: [0][ 1090/10010]	Time  0.163 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.1695e+00 (6.4102e+00)	Acc@1   0.00 (  1.10)	Acc@5   3.12 (  4.19)
Epoch: [0][ 1100/10010]	Time  0.163 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.9694e+00 (6.4059e+00)	Acc@1   0.00 (  1.12)	Acc@5   3.12 (  4.23)
Epoch: [0][ 1110/10010]	Time  0.163 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.2197e+00 (6.4016e+00)	Acc@1   3.12 (  1.14)	Acc@5   7.81 (  4.27)
Epoch: [0][ 1120/10010]	Time  0.165 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.7974e+00 (6.3965e+00)	Acc@1   1.56 (  1.16)	Acc@5  12.50 (  4.31)
Epoch: [0][ 1130/10010]	Time  0.165 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.1387e+00 (6.3930e+00)	Acc@1   3.12 (  1.17)	Acc@5   3.12 (  4.34)
Epoch: [0][ 1140/10010]	Time  0.165 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.8163e+00 (6.3891e+00)	Acc@1   3.12 (  1.19)	Acc@5  14.06 (  4.38)
Epoch: [0][ 1150/10010]	Time  0.163 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.8727e+00 (6.3858e+00)	Acc@1   3.12 (  1.20)	Acc@5  17.19 (  4.41)
Epoch: [0][ 1160/10010]	Time  0.164 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.9149e+00 (6.3820e+00)	Acc@1   1.56 (  1.20)	Acc@5  10.94 (  4.45)
Epoch: [0][ 1170/10010]	Time  0.162 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.9549e+00 (6.3786e+00)	Acc@1   0.00 (  1.20)	Acc@5   4.69 (  4.48)
Epoch: [0][  590/10010]	Time  0.160 ( 0.176)	Data  0.000 ( 0.023)	Loss 6.1631e+00 (6.6448e+00)	Acc@1   1.56 (  0.64)	Acc@5   1.56 (  2.55)
Epoch: [0][  600/10010]	Time  0.163 ( 0.176)	Data  0.000 ( 0.023)	Loss 6.1134e+00 (6.6390e+00)	Acc@1   1.56 (  0.63)	Acc@5   4.69 (  2.55)
Epoch: [0][  610/10010]	Time  0.162 ( 0.176)	Data  0.000 ( 0.022)	Loss 6.3660e+00 (6.6334e+00)	Acc@1   1.56 (  0.64)	Acc@5   7.81 (  2.59)
Epoch: [0][  620/10010]	Time  0.167 ( 0.176)	Data  0.000 ( 0.022)	Loss 6.2576e+00 (6.6282e+00)	Acc@1   0.00 (  0.65)	Acc@5   6.25 (  2.61)
Epoch: [0][  630/10010]	Time  0.162 ( 0.175)	Data  0.000 ( 0.022)	Loss 6.4710e+00 (6.6233e+00)	Acc@1   1.56 (  0.66)	Acc@5   4.69 (  2.63)
Epoch: [0][  640/10010]	Time  0.161 ( 0.175)	Data  0.000 ( 0.022)	Loss 6.3782e+00 (6.6175e+00)	Acc@1   1.56 (  0.67)	Acc@5   4.69 (  2.66)
Epoch: [0][  650/10010]	Time  0.162 ( 0.175)	Data  0.000 ( 0.022)	Loss 6.1865e+00 (6.6118e+00)	Acc@1   1.56 (  0.67)	Acc@5   7.81 (  2.70)
Epoch: [0][  660/10010]	Time  0.162 ( 0.175)	Data  0.000 ( 0.021)	Loss 6.0942e+00 (6.6057e+00)	Acc@1   1.56 (  0.67)	Acc@5   7.81 (  2.72)
Epoch: [0][  670/10010]	Time  0.163 ( 0.175)	Data  0.000 ( 0.021)	Loss 6.3396e+00 (6.6011e+00)	Acc@1   4.69 (  0.68)	Acc@5   6.25 (  2.75)
Epoch: [0][  680/10010]	Time  0.163 ( 0.174)	Data  0.000 ( 0.021)	Loss 6.4434e+00 (6.5959e+00)	Acc@1   0.00 (  0.70)	Acc@5   0.00 (  2.77)
Epoch: [0][  690/10010]	Time  0.163 ( 0.174)	Data  0.000 ( 0.021)	Loss 6.2825e+00 (6.5911e+00)	Acc@1   0.00 (  0.71)	Acc@5   3.12 (  2.82)
Epoch: [0][  700/10010]	Time  0.162 ( 0.174)	Data  0.000 ( 0.020)	Loss 6.2662e+00 (6.5859e+00)	Acc@1   1.56 (  0.71)	Acc@5   3.12 (  2.86)
Epoch: [0][  710/10010]	Time  0.162 ( 0.174)	Data  0.000 ( 0.020)	Loss 6.4740e+00 (6.5819e+00)	Acc@1   1.56 (  0.73)	Acc@5   3.12 (  2.89)
Epoch: [0][  720/10010]	Time  0.162 ( 0.174)	Data  0.000 ( 0.020)	Loss 6.0072e+00 (6.5762e+00)	Acc@1   0.00 (  0.73)	Acc@5   7.81 (  2.93)
Epoch: [0][  730/10010]	Time  0.163 ( 0.174)	Data  0.000 ( 0.020)	Loss 6.1657e+00 (6.5704e+00)	Acc@1   3.12 (  0.75)	Acc@5   9.38 (  2.97)
Epoch: [0][  740/10010]	Time  0.161 ( 0.173)	Data  0.000 ( 0.020)	Loss 6.3208e+00 (6.5653e+00)	Acc@1   1.56 (  0.76)	Acc@5   6.25 (  3.01)
Epoch: [0][  750/10010]	Time  0.167 ( 0.173)	Data  0.000 ( 0.020)	Loss 6.2503e+00 (6.5611e+00)	Acc@1   1.56 (  0.78)	Acc@5   3.12 (  3.04)
Epoch: [0][  760/10010]	Time  0.160 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.4203e+00 (6.5575e+00)	Acc@1   1.56 (  0.78)	Acc@5   7.81 (  3.07)
Epoch: [0][  770/10010]	Time  0.161 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.0339e+00 (6.5518e+00)	Acc@1   0.00 (  0.79)	Acc@5   4.69 (  3.10)
Epoch: [0][  780/10010]	Time  0.166 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.2066e+00 (6.5471e+00)	Acc@1   1.56 (  0.81)	Acc@5   4.69 (  3.13)
Epoch: [0][  790/10010]	Time  0.166 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.2391e+00 (6.5425e+00)	Acc@1   0.00 (  0.82)	Acc@5   4.69 (  3.15)
Epoch: [0][  800/10010]	Time  0.164 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.1720e+00 (6.5374e+00)	Acc@1   3.12 (  0.83)	Acc@5   6.25 (  3.18)
Epoch: [0][  810/10010]	Time  0.164 ( 0.173)	Data  0.000 ( 0.019)	Loss 6.3352e+00 (6.5323e+00)	Acc@1   1.56 (  0.85)	Acc@5   3.12 (  3.21)
Epoch: [0][  820/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.019)	Loss 6.1429e+00 (6.5278e+00)	Acc@1   3.12 (  0.86)	Acc@5   6.25 (  3.24)
Epoch: [0][  830/10010]	Time  0.169 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.3204e+00 (6.5231e+00)	Acc@1   0.00 (  0.88)	Acc@5   6.25 (  3.29)
Epoch: [0][  840/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.3535e+00 (6.5186e+00)	Acc@1   0.00 (  0.88)	Acc@5   1.56 (  3.31)
Epoch: [0][  850/10010]	Time  0.164 ( 0.172)	Data  0.000 ( 0.018)	Loss 5.9008e+00 (6.5144e+00)	Acc@1   3.12 (  0.88)	Acc@5   6.25 (  3.33)
Epoch: [0][  860/10010]	Time  0.164 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.2852e+00 (6.5105e+00)	Acc@1   0.00 (  0.88)	Acc@5   3.12 (  3.36)
Epoch: [0][  870/10010]	Time  0.164 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.1776e+00 (6.5067e+00)	Acc@1   1.56 (  0.89)	Acc@5   6.25 (  3.39)
Epoch: [0][  880/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.0620e+00 (6.5027e+00)	Acc@1   1.56 (  0.90)	Acc@5   6.25 (  3.41)
Epoch: [0][  890/10010]	Time  0.163 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.3351e+00 (6.4982e+00)	Acc@1   0.00 (  0.91)	Acc@5   3.12 (  3.44)
Epoch: [0][  900/10010]	Time  0.164 ( 0.172)	Data  0.000 ( 0.018)	Loss 6.2547e+00 (6.4939e+00)	Acc@1   0.00 (  0.93)	Acc@5   4.69 (  3.48)
Epoch: [0][  910/10010]	Time  0.164 ( 0.172)	Data  0.000 ( 0.017)	Loss 6.1663e+00 (6.4900e+00)	Acc@1   1.56 (  0.93)	Acc@5   7.81 (  3.50)
Epoch: [0][  920/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.0740e+00 (6.4858e+00)	Acc@1   1.56 (  0.94)	Acc@5   9.38 (  3.53)
Epoch: [0][  930/10010]	Time  0.163 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.1216e+00 (6.4808e+00)	Acc@1   3.12 (  0.94)	Acc@5   6.25 (  3.56)
Epoch: [0][  940/10010]	Time  0.163 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.3096e+00 (6.4773e+00)	Acc@1   0.00 (  0.95)	Acc@5   1.56 (  3.58)
Epoch: [0][  950/10010]	Time  0.167 ( 0.171)	Data  0.000 ( 0.017)	Loss 5.9890e+00 (6.4728e+00)	Acc@1   1.56 (  0.96)	Acc@5  10.94 (  3.63)
Epoch: [0][  960/10010]	Time  0.166 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.0665e+00 (6.4699e+00)	Acc@1   4.69 (  0.97)	Acc@5   7.81 (  3.65)
Epoch: [0][  970/10010]	Time  0.165 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.1046e+00 (6.4653e+00)	Acc@1   0.00 (  0.98)	Acc@5   1.56 (  3.68)
Epoch: [0][  980/10010]	Time  0.165 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.2539e+00 (6.4613e+00)	Acc@1   3.12 (  0.98)	Acc@5   4.69 (  3.70)
Epoch: [0][  990/10010]	Time  0.170 ( 0.171)	Data  0.000 ( 0.017)	Loss 6.0342e+00 (6.4571e+00)	Acc@1   1.56 (  0.99)	Acc@5   9.38 (  3.73)
Epoch: [0][ 1000/10010]	Time  0.163 ( 0.171)	Data  0.000 ( 0.017)	Loss 5.9812e+00 (6.4534e+00)	Acc@1   1.56 (  1.01)	Acc@5   9.38 (  3.77)
Epoch: [0][ 1010/10010]	Time  0.169 ( 0.171)	Data  0.000 ( 0.016)	Loss 6.1373e+00 (6.4495e+00)	Acc@1   0.00 (  1.01)	Acc@5   1.56 (  3.79)
Epoch: [0][ 1020/10010]	Time  0.163 ( 0.171)	Data  0.000 ( 0.016)	Loss 6.1987e+00 (6.4464e+00)	Acc@1   1.56 (  1.02)	Acc@5   7.81 (  3.82)
Epoch: [0][ 1030/10010]	Time  0.162 ( 0.171)	Data  0.000 ( 0.016)	Loss 5.9903e+00 (6.4418e+00)	Acc@1   0.00 (  1.03)	Acc@5  10.94 (  3.86)
Epoch: [0][ 1040/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.016)	Loss 6.1882e+00 (6.4380e+00)	Acc@1   3.12 (  1.04)	Acc@5   4.69 (  3.90)
Epoch: [0][ 1050/10010]	Time  0.164 ( 0.171)	Data  0.000 ( 0.016)	Loss 5.8378e+00 (6.4336e+00)	Acc@1   0.00 (  1.05)	Acc@5   7.81 (  3.93)
Epoch: [0][ 1060/10010]	Time  0.166 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.9825e+00 (6.4290e+00)	Acc@1   3.12 (  1.06)	Acc@5   6.25 (  3.97)
Epoch: [0][ 1070/10010]	Time  0.166 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.4383e+00 (6.4243e+00)	Acc@1   0.00 (  1.08)	Acc@5   1.56 (  4.01)
Epoch: [0][ 1080/10010]	Time  0.162 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.1204e+00 (6.4207e+00)	Acc@1   0.00 (  1.08)	Acc@5   3.12 (  4.04)
Epoch: [0][ 1090/10010]	Time  0.164 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.8983e+00 (6.4164e+00)	Acc@1   3.12 (  1.10)	Acc@5   9.38 (  4.08)
Epoch: [0][ 1100/10010]	Time  0.164 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.8163e+00 (6.4124e+00)	Acc@1   3.12 (  1.11)	Acc@5   6.25 (  4.11)
Epoch: [0][ 1110/10010]	Time  0.163 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.9151e+00 (6.4081e+00)	Acc@1   3.12 (  1.12)	Acc@5  10.94 (  4.14)
Epoch: [0][ 1120/10010]	Time  0.165 ( 0.170)	Data  0.000 ( 0.016)	Loss 5.7236e+00 (6.4039e+00)	Acc@1   6.25 (  1.14)	Acc@5  10.94 (  4.19)
Epoch: [0][ 1130/10010]	Time  0.165 ( 0.170)	Data  0.000 ( 0.016)	Loss 6.1300e+00 (6.4006e+00)	Acc@1   3.12 (  1.15)	Acc@5   6.25 (  4.21)
Epoch: [0][ 1140/10010]	Time  0.166 ( 0.170)	Data  0.000 ( 0.015)	Loss 5.7700e+00 (6.3966e+00)	Acc@1   3.12 (  1.15)	Acc@5  17.19 (  4.25)
Epoch: [0][ 1150/10010]	Time  0.166 ( 0.170)	Data  0.000 ( 0.015)	Loss 5.9999e+00 (6.3941e+00)	Acc@1   0.00 (  1.16)	Acc@5   6.25 (  4.28)
Epoch: [0][ 1160/10010]	Time  0.163 ( 0.170)	Data  0.000 ( 0.015)	Loss 5.7477e+00 (6.3900e+00)	Acc@1   6.25 (  1.17)	Acc@5  15.62 (  4.31)
Epoch: [0][ 1170/10010]	Time  0.161 ( 0.170)	Data  0.000 ( 0.015)	Loss 6.2609e+00 (6.3871e+00)	Acc@1   1.56 (  1.18)	Acc@5   1.56 (  4.32)/opt/conda/lib/python3.6/multiprocessing/semaphore_tracker.py:143: UserWarning: semaphore_tracker: There appear to be 4 leaked semaphores to clean up at shutdown
  len(cache))
/opt/conda/lib/python3.6/multiprocessing/semaphore_tracker.py:143: UserWarning: semaphore_tracker: There appear to be 26 leaked semaphores to clean up at shutdown
  len(cache))
/opt/conda/lib/python3.6/multiprocessing/semaphore_tracker.py:143: UserWarning: semaphore_tracker: There appear to be 26 leaked semaphores to clean up at shutdown
  len(cache))
